Record_ID,Video_ID,Video_Title,Channel_ID,Country_ID,Category_ID,Trending_Date,Published_Date,Trending_Rank,Views,Likes,Comments,Duration_Days
TR001172,VID001172,Top 10 Gaming Moments,CH010,JP,C10,2026-07-10,2026-04-06,2,1318236,20881,2476,2
TR001173,VID001173,Championship Final Highlights,CH001,US,C07,2026-07-10,2026-04-14,3,167403,17938,2057,3
TR001174,VID001174,Best Travel Destinations 2026,CH012,AU,C01,2026-07-10,2026-06-16,4,1024962,107793,10817,14
TR001175,VID001175,The Ultimate Tech Review 2026,CH012,TW,C01,2026-07-10,2026-04-05,5,297001,25310,2486,5
TR001176,VID001176,2026 Global Music Festival Highlights,CH001,TW,C07,2026-07-10,2026-05-02,6,719398,70645,2709,4
TR001177,VID001177,Championship Final Highlights,CH007,AU,C09,2026-07-10,2026-04-11,7,119242,4597,913,10
TR001178,VID001178,2026 Global Music Festival Highlights,CH007,AU,C09,2026-07-10,2026-05-09,8,571856,28856,4840,10
TR001179,VID001179,Breaking News: Global Update,CH009,TW,C06,2026-07-10,2026-03-17,9,1096050,126820,15345,2
TR001180,VID001180,Amazing Street Food Tour,CH001,JP,C07,2026-07-10,2026-06-16,10,1577858,163823,10569,3
TR001181,VID001181,Top 10 Gaming Moments,CH009,TW,C06,2026-07-10,2026-06-18,11,1528713,135498,18254,8
TR001182,VID001182,Breaking News: Global Update,CH010,JP,C10,2026-07-10,2026-07-01,12,442732,20234,5837,14
TR001183,VID001183,Breaking News: Global Update,CH004,TW,C03,2026-07-10,2026-03-27,13,216084,22064,2313,2
TR001184,VID001184,Amazing Street Food Tour,CH010,US,C10,2026-07-10,2026-04-01,14,994101,104218,8146,13
TR001185,VID001185,Breaking News: Global Update,CH009,GB,C06,2026-07-10,2026-06-13,15,11298032,1131084,126143,5
TR001186,VID001186,Championship Final Highlights,CH007,US,C09,2026-07-10,2026-06-09,16,1082956,73134,14581,8
TR001187,VID001187,Behind the Scenes: Movie Production,CH009,US,C06,2026-07-10,2026-05-11,17,396849,28549,1050,14
TR001188,VID001188,Top 10 Gaming Moments,CH004,US,C03,2026-07-10,2026-04-09,18,303071,27279,4179,1
TR001189,VID001189,K-Pop New Release Performance,CH003,US,C04,2026-07-10,2026-06-18,19,3240928,190670,35957,1
TR001190,VID001190,The Ultimate Tech Review 2026,CH001,JP,C07,2026-07-10,2026-05-30,20,655342,67631,7216,1
TR001191,VID001191,Best Travel Destinations 2026,CH002,TW,C01,2026-07-10,2026-04-18,21,275089,10807,3068,8
TR001192,VID001192,The Ultimate Tech Review 2026,CH003,GB,C04,2026-07-10,2026-05-21,22,1430466,108606,19466,13
TR001193,VID001193,Amazing Street Food Tour,CH009,TW,C06,2026-07-10,2026-06-24,23,673516,67084,6220,9
TR001194,VID001194,2026 Global Music Festival Highlights,CH006,JP,C08,2026-07-10,2026-06-24,24,596987,37062,3073,5
TR001195,VID001195,Funny Moments You Can't Miss,CH011,KR,C02,2026-07-10,2026-06-27,25,540154,17020,5679,6
TR001196,VID001196,K-Pop New Release Performance,CH002,TW,C01,2026-07-10,2026-03-27,26,1321369,76165,2819,4
TR001197,VID001197,New Science Discovery Explained,CH001,JP,C07,2026-07-10,2026-05-25,27,396015,31858,521,10
TR001198,VID001198,Amazing Street Food Tour,CH009,GB,C06,2026-07-10,2026-06-24,28,330549,6563,1870,13
TR001199,VID001199,Championship Final Highlights,CH006,JP,C08,2026-07-10,2026-04-20,29,106209,5157,964,2
TR001200,VID001200,2026 Global Music Festival Highlights,CH005,JP,C02,2026-07-10,2026-04-15,30,474177,35456,5819,1
TR001201,VID001201,Amazing Street Food Tour,CH012,US,C01,2026-07-11,2026-04-25,1,207908,21673,2293,5
TR001202,VID001202,Amazing Street Food Tour,CH001,JP,C07,2026-07-11,2026-04-29,2,719544,61505,687,2
TR001203,VID001203,K-Pop New Release Performance,CH010,US,C10,2026-07-11,2026-06-04,3,1445434,106878,19225,2
TR001204,VID001204,Amazing Street Food Tour,CH008,CA,C05,2026-07-11,2026-06-15,4,221475,25048,1789,13
TR001205,VID001205,Best Travel Destinations 2026,CH001,US,C07,2026-07-11,2026-03-29,5,464784,36980,3483,2
TR001206,VID001206,Behind the Scenes: Movie Production,CH011,US,C02,2026-07-11,2026-03-20,6,911135,73060,9954,12
TR001207,VID001207,Behind the Scenes: Movie Production,CH009,TW,C06,2026-07-11,2026-06-22,7,545031,15434,3923,4
TR001208,VID001208,Best Travel Destinations 2026,CH001,TW,C07,2026-07-11,2026-06-08,8,1165067,29707,1149,14
TR001209,VID001209,Funny Moments You Can't Miss,CH008,CA,C05,2026-07-11,2026-03-30,9,467447,44413,3876,5
TR001210,VID001210,Best Travel Destinations 2026,CH007,AU,C09,2026-07-11,2026-05-18,10,274745,20906,357,11
TR001211,VID001211,Championship Final Highlights,CH006,JP,C08,2026-07-11,2026-05-06,11,576225,42165,8065,6
TR001212,VID001212,Breaking News: Global Update,CH002,KR,C01,2026-07-11,2026-05-24,12,424924,25182,4571,11
TR001213,VID001213,Amazing Street Food Tour,CH012,TW,C01,2026-07-11,2026-05-04,13,395281,20105,5210,5
TR001214,VID001214,AI Technology Explained,CH010,JP,C10,2026-07-11,2026-06-22,14,694415,58923,1139,5
TR001215,VID001215,AI Technology Explained,CH008,CA,C05,2026-07-11,2026-04-07,15,313395,24426,935,13
TR001216,VID001216,Top 10 Gaming Moments,CH002,KR,C01,2026-07-11,2026-05-07,16,68052,1939,473,9
TR001217,VID001217,The Ultimate Tech Review 2026,CH012,TW,C01,2026-07-11,2026-06-08,17,2896016,335779,26755,4
TR001218,VID001218,Best Travel Destinations 2026,CH008,US,C05,2026-07-11,2026-03-14,18,908982,102992,11877,1
TR001219,VID001219,New Science Discovery Explained,CH002,KR,C01,2026-07-11,2026-05-17,19,683727,34575,5001,1
TR001220,VID001220,Best Travel Destinations 2026,CH005,TW,C02,2026-07-11,2026-06-06,20,1203820,21311,6555,14
TR001221,VID001221,Championship Final Highlights,CH003,US,C04,2026-07-11,2026-06-28,21,532356,24100,5194,7
TR001222,VID001222,2026 Global Music Festival Highlights,CH007,GB,C09,2026-07-11,2026-05-26,22,809695,90720,691,11
TR001223,VID001223,AI Technology Explained,CH003,US,C04,2026-07-11,2026-05-12,23,497512,56251,1716,6
TR001224,VID001224,Championship Final Highlights,CH006,TW,C08,2026-07-11,2026-05-15,24,740580,29272,3199,5
TR001225,VID001225,The Ultimate Tech Review 2026,CH009,US,C06,2026-07-11,2026-04-25,25,162774,19374,665,12
TR001226,VID001226,AI Technology Explained,CH011,US,C02,2026-07-11,2026-06-15,26,95872,3683,126,2
TR001227,VID001227,K-Pop New Release Performance,CH001,TW,C07,2026-07-11,2026-05-16,27,1370129,110376,13663,11
TR001228,VID001228,Amazing Street Food Tour,CH002,TW,C01,2026-07-11,2026-04-04,28,73589,4286,813,3
TR001229,VID001229,The Ultimate Tech Review 2026,CH012,AU,C01,2026-07-11,2026-06-30,29,900938,22506,3069,4
TR001230,VID001230,Amazing Street Food Tour,CH006,JP,C08,2026-07-11,2026-03-16,30,64710,2046,459,6
TR001231,VID001231,Championship Final Highlights,CH001,JP,C07,2026-07-12,2026-04-25,1,103581,9493,249,13
TR001232,VID001232,Funny Moments You Can't Miss,CH003,GB,C04,2026-07-12,2026-06-26,2,271116,5015,3723,14
TR001233,VID001233,Best Travel Destinations 2026,CH010,JP,C10,2026-07-12,2026-07-05,3,225530,15120,1489,13
TR001234,VID001234,Behind the Scenes: Movie Production,CH008,US,C05,2026-07-12,2026-03-27,4,1152607,41093,1501,13
TR001235,VID001235,Championship Final Highlights,CH008,CA,C05,2026-07-12,2026-05-16,5,254673,13389,158,11
TR001236,VID001236,The Ultimate Tech Review 2026,CH007,US,C09,2026-07-12,2026-06-02,6,147687,16048,1220,4
TR001237,VID001237,Breaking News: Global Update,CH006,JP,C08,2026-07-12,2026-03-18,7,2039731,50689,16180,13
TR001238,VID001238,Amazing Street Food Tour,CH006,TW,C08,2026-07-12,2026-06-26,8,262888,14537,3733,14
TR001239,VID001239,New Science Discovery Explained,CH001,TW,C07,2026-07-12,2026-06-15,9,339231,22563,4344,9
TR001240,VID001240,Breaking News: Global Update,CH012,AU,C01,2026-07-12,2026-06-21,10,1741229,187908,15439,3
TR001241,VID001241,Best Travel Destinations 2026,CH007,GB,C09,2026-07-12,2026-04-26,11,240986,11447,1141,7
TR001242,VID001242,Breaking News: Global Update,CH012,AU,C01,2026-07-12,2026-04-23,12,429986,46209,2789,1
TR001243,VID001243,Top 10 Gaming Moments,CH007,US,C09,2026-07-12,2026-05-24,13,976425,27079,2098,6
TR001244,VID001244,Best Travel Destinations 2026,CH001,US,C07,2026-07-12,2026-06-30,14,144528,16917,150,3
TR001245,VID001245,Top 10 Gaming Moments,CH001,US,C07,2026-07-12,2026-07-11,15,578555,14451,1085,5
TR001246,VID001246,New Science Discovery Explained,CH007,US,C09,2026-07-12,2026-04-24,16,194317,8270,440,8
TR001247,VID001247,Best Travel Destinations 2026,CH007,AU,C09,2026-07-12,2026-05-19,17,162196,13076,1795,3
TR001248,VID001248,New Science Discovery Explained,CH002,JP,C01,2026-07-12,2026-07-05,18,317631,7398,3351,3
TR001249,VID001249,Best Travel Destinations 2026,CH006,TW,C08,2026-07-12,2026-04-23,19,1163773,35823,1233,4
TR001250,VID001250,Amazing Street Food Tour,CH008,CA,C05,2026-07-12,2026-06-03,20,725036,46538,6652,7
TR001251,VID001251,Behind the Scenes: Movie Production,CH010,JP,C10,2026-07-12,2026-06-16,21,364566,15391,282,11
TR001252,VID001252,Behind the Scenes: Movie Production,CH007,US,C09,2026-07-12,2026-05-24,22,390872,43692,4488,13
TR001253,VID001253,Behind the Scenes: Movie Production,CH006,TW,C08,2026-07-12,2026-05-04,23,860502,32760,5903,13
TR001254,VID001254,New Science Discovery Explained,CH003,US,C04,2026-07-12,2026-05-19,24,159362,13430,396,5
TR001255,VID001255,Best Travel Destinations 2026,CH012,AU,C01,2026-07-12,2026-07-10,25,754945,61057,3218,9
TR001256,VID001256,2026 Global Music Festival Highlights,CH002,TW,C01,2026-07-12,2026-06-12,26,474192,22224,2611,10
TR001257,VID001257,K-Pop New Release Performance,CH008,US,C05,2026-07-12,2026-06-19,27,1625934,68327,17163,2
TR001258,VID001258,AI Technology Explained,CH009,US,C06,2026-07-12,2026-07-08,28,221590,22938,1392,6
TR001259,VID001259,Breaking News: Global Update,CH007,AU,C09,2026-07-12,2026-07-06,29,195300,21264,1507,4
TR001260,VID001260,Amazing Street Food Tour,CH010,JP,C10,2026-07-12,2026-03-29,30,4009536,157008,25613,4
TR001261,VID001261,Funny Moments You Can't Miss,CH008,US,C05,2026-07-13,2026-05-04,1,514644,28157,6181,5
TR001262,VID001262,AI Technology Explained,CH003,GB,C04,2026-07-13,2026-04-16,2,242635,25424,1340,7
TR001263,VID001263,2026 Global Music Festival Highlights,CH001,TW,C07,2026-07-13,2026-05-10,3,582301,58001,2582,8
TR001264,VID001264,AI Technology Explained,CH012,AU,C01,2026-07-13,2026-03-17,4,282768,8021,861,13
TR001265,VID001265,Best Travel Destinations 2026,CH012,US,C01,2026-07-13,2026-05-23,5,137381,8994,1167,4
TR001266,VID001266,Funny Moments You Can't Miss,CH004,TW,C03,2026-07-13,2026-05-27,6,215136,7061,3119,2
TR001267,VID001267,2026 Global Music Festival Highlights,CH011,US,C02,2026-07-13,2026-05-25,7,265188,10685,632,10
TR001268,VID001268,The Ultimate Tech Review 2026,CH002,TW,C01,2026-07-13,2026-05-11,8,777561,79694,3206,12
TR001269,VID001269,Top 10 Gaming Moments,CH010,JP,C10,2026-07-13,2026-06-01,9,61126,1827,220,9
TR001270,VID001270,Top 10 Gaming Moments,CH004,US,C03,2026-07-13,2026-04-07,10,381477,22376,4894,6
TR001271,VID001271,Breaking News: Global Update,CH006,TW,C08,2026-07-13,2026-04-24,11,621383,18095,3195,4
TR001272,VID001272,K-Pop New Release Performance,CH010,JP,C10,2026-07-13,2026-05-14,12,98564,6039,885,10
TR001273,VID001273,Funny Moments You Can't Miss,CH010,US,C10,2026-07-13,2026-06-29,13,726044,80313,10493,10
TR001274,VID001274,New Science Discovery Explained,CH004,TW,C03,2026-07-13,2026-04-14,14,390776,37472,3026,11
TR001275,VID001275,New Science Discovery Explained,CH010,JP,C10,2026-07-13,2026-03-25,15,90206,8277,361,9
TR001276,VID001276,Top 10 Gaming Moments,CH002,JP,C01,2026-07-13,2026-03-18,16,227600,19644,3364,9
TR001277,VID001277,Amazing Street Food Tour,CH011,JP,C02,2026-07-13,2026-05-13,17,452316,33719,3906,4
TR001278,VID001278,New Science Discovery Explained,CH006,TW,C08,2026-07-13,2026-05-15,18,264886,14994,3834,11
TR001279,VID001279,Amazing Street Food Tour,CH010,US,C10,2026-07-13,2026-03-29,19,76275,1434,647,10
TR001280,VID001280,K-Pop New Release Performance,CH006,TW,C08,2026-07-13,2026-05-18,20,95994,9314,557,3
TR001281,VID001281,K-Pop New Release Performance,CH002,TW,C01,2026-07-13,2026-07-09,21,255100,22897,1551,14
TR001282,VID001282,Funny Moments You Can't Miss,CH011,KR,C02,2026-07-13,2026-06-24,22,736518,20842,4860,1
TR001283,VID001283,AI Technology Explained,CH007,AU,C09,2026-07-13,2026-05-19,23,391294,46408,3709,2
TR001284,VID001284,New Science Discovery Explained,CH010,US,C10,2026-07-13,2026-06-24,24,486891,22561,4748,1
TR001285,VID001285,Behind the Scenes: Movie Production,CH008,US,C05,2026-07-13,2026-05-23,25,295964,4495,1108,8
TR001286,VID001286,AI Technology Explained,CH012,US,C01,2026-07-13,2026-05-03,26,910024,33211,4873,10
TR001287,VID001287,Championship Final Highlights,CH012,TW,C01,2026-07-13,2026-06-26,27,218214,8559,1218,8
TR001288,VID001288,2026 Global Music Festival Highlights,CH008,CA,C05,2026-07-13,2026-07-02,28,636212,55208,344,2
TR001289,VID001289,The Ultimate Tech Review 2026,CH005,KR,C02,2026-07-13,2026-04-30,29,132222,3746,178,7
TR001290,VID001290,AI Technology Explained,CH010,US,C10,2026-07-13,2026-04-20,30,993622,117250,13846,12
TR001291,VID001291,Breaking News: Global Update,CH001,JP,C07,2026-07-14,2026-03-24,1,602783,59947,1727,1
TR001292,VID001292,New Science Discovery Explained,CH010,JP,C10,2026-07-14,2026-06-19,2,520990,27483,1210,11
TR001293,VID001293,Amazing Street Food Tour,CH006,JP,C08,2026-07-14,2026-04-26,3,585442,28713,1235,11
TR001294,VID001294,The Ultimate Tech Review 2026,CH005,TW,C02,2026-07-14,2026-07-10,4,62650,1263,36,2
TR001295,VID001295,Amazing Street Food Tour,CH008,CA,C05,2026-07-14,2026-05-09,5,77298,6592,280,3
TR001296,VID001296,Top 10 Gaming Moments,CH003,CA,C04,2026-07-14,2026-06-16,6,176018,20724,115,4
TR001297,VID001297,Behind the Scenes: Movie Production,CH001,JP,C07,2026-07-14,2026-05-27,7,1573138,37736,4971,12
TR001298,VID001298,Amazing Street Food Tour,CH012,AU,C01,2026-07-14,2026-05-12,8,723179,56154,6703,9
TR001299,VID001299,Behind the Scenes: Movie Production,CH007,AU,C09,2026-07-14,2026-04-27,9,144983,15657,1437,3
TR001300,VID001300,Championship Final Highlights,CH008,US,C05,2026-07-14,2026-06-27,10,435400,24730,384,9
TR001301,VID001301,Behind the Scenes: Movie Production,CH007,GB,C09,2026-07-14,2026-04-02,11,758465,21536,10313,13
TR001302,VID001302,AI Technology Explained,CH012,AU,C01,2026-07-14,2026-04-20,12,777312,90783,8201,8
TR001303,VID001303,New Science Discovery Explained,CH005,KR,C02,2026-07-14,2026-07-02,13,166716,2855,1242,5
TR001304,VID001304,Breaking News: Global Update,CH012,US,C01,2026-07-14,2026-05-31,14,857833,81705,12782,3
TR001305,VID001305,Breaking News: Global Update,CH007,AU,C09,2026-07-14,2026-04-23,15,1139428,130245,15932,7
TR001306,VID001306,Best Travel Destinations 2026,CH009,TW,C06,2026-07-14,2026-05-17,16,638917,67128,4905,9
TR001307,VID001307,AI Technology Explained,CH008,CA,C05,2026-07-14,2026-07-05,17,216377,21996,503,5
TR001308,VID001308,Amazing Street Food Tour,CH004,US,C03,2026-07-14,2026-03-25,18,401663,37418,3808,13
TR001309,VID001309,Funny Moments You Can't Miss,CH010,US,C10,2026-07-14,2026-05-14,19,887475,58634,6396,10
TR001310,VID001310,2026 Global Music Festival Highlights,CH011,KR,C02,2026-07-14,2026-04-14,20,416954,7422,283,6
TR001311,VID001311,2026 Global Music Festival Highlights,CH012,AU,C01,2026-07-14,2026-06-10,21,1254868,25315,16138,12
TR001312,VID001312,K-Pop New Release Performance,CH006,TW,C08,2026-07-14,2026-03-29,22,703035,76403,5147,9
TR001313,VID001313,New Science Discovery Explained,CH009,GB,C06,2026-07-14,2026-06-28,23,337745,23404,3908,9
TR001314,VID001314,Top 10 Gaming Moments,CH012,US,C01,2026-07-14,2026-06-30,24,94518,5872,133,14
TR001315,VID001315,Breaking News: Global Update,CH009,TW,C06,2026-07-14,2026-04-23,25,70244,2313,266,7
TR001316,VID001316,Best Travel Destinations 2026,CH008,US,C05,2026-07-14,2026-06-26,26,1669719,81845,15049,12
TR001317,VID001317,Breaking News: Global Update,CH001,JP,C07,2026-07-14,2026-06-13,27,691938,34590,6316,14
TR001318,VID001318,Breaking News: Global Update,CH007,US,C09,2026-07-14,2026-07-08,28,438896,51264,4968,9
TR001319,VID001319,Behind the Scenes: Movie Production,CH011,JP,C02,2026-07-14,2026-06-04,29,1364566,157563,10556,7
TR001320,VID001320,Amazing Street Food Tour,CH010,US,C10,2026-07-14,2026-04-02,30,377973,38709,4851,5
TR001321,VID001321,Best Travel Destinations 2026,CH002,JP,C01,2026-07-15,2026-03-29,1,177407,20928,989,11
TR001322,VID001322,K-Pop New Release Performance,CH012,TW,C01,2026-07-15,2026-05-24,2,52610,5692,269,9
TR001323,VID001323,Top 10 Gaming Moments,CH003,US,C04,2026-07-15,2026-04-22,3,193980,3144,463,8
TR001324,VID001324,New Science Discovery Explained,CH003,CA,C04,2026-07-15,2026-07-10,4,209624,3179,2753,11
TR001325,VID001325,K-Pop New Release Performance,CH005,KR,C02,2026-07-15,2026-06-05,5,29590,1039,158,4
TR001326,VID001326,AI Technology Explained,CH011,KR,C02,2026-07-15,2026-05-31,6,402514,33679,2630,14
TR001327,VID001327,Best Travel Destinations 2026,CH001,JP,C07,2026-07-15,2026-07-01,7,855067,23151,9042,13
TR001328,VID001328,Championship Final Highlights,CH009,TW,C06,2026-07-15,2026-05-19,8,1309070,46827,16663,13
TR001329,VID001329,Amazing Street Food Tour,CH007,US,C09,2026-07-15,2026-04-11,9,541458,44435,7755,7
TR001330,VID001330,AI Technology Explained,CH011,US,C02,2026-07-15,2026-04-26,10,2191558,254715,4132,2
TR001331,VID001331,Amazing Street Food Tour,CH012,US,C01,2026-07-15,2026-05-12,11,650664,15580,6458,7
TR001332,VID001332,Top 10 Gaming Moments,CH006,TW,C08,2026-07-15,2026-04-29,12,893284,23755,5880,13
TR001333,VID001333,2026 Global Music Festival Highlights,CH011,KR,C02,2026-07-15,2026-05-05,13,483846,55070,6327,4
TR001334,VID001334,AI Technology Explained,CH002,TW,C01,2026-07-15,2026-06-12,14,473166,15550,2405,3
TR001335,VID001335,AI Technology Explained,CH006,JP,C08,2026-07-15,2026-05-02,15,1545171,150857,3379,6
TR001336,VID001336,Championship Final Highlights,CH008,US,C05,2026-07-15,2026-04-25,16,1305396,45010,12987,7
TR001337,VID001337,Amazing Street Food Tour,CH010,JP,C10,2026-07-15,2026-05-07,17,337597,22199,1458,13
TR001338,VID001338,Behind the Scenes: Movie Production,CH003,GB,C04,2026-07-15,2026-03-18,18,146579,4611,979,10
TR001339,VID001339,Amazing Street Food Tour,CH008,US,C05,2026-07-15,2026-04-15,19,877349,71671,12009,3
TR001340,VID001340,AI Technology Explained,CH001,US,C07,2026-07-15,2026-06-04,20,1289691,97476,3490,13
TR001341,VID001341,Championship Final Highlights,CH004,JP,C03,2026-07-15,2026-04-22,21,1038659,104676,2440,11
TR001342,VID001342,Best Travel Destinations 2026,CH008,US,C05,2026-07-15,2026-06-09,22,1522190,104926,18485,12
TR001343,VID001343,AI Technology Explained,CH012,AU,C01,2026-07-15,2026-04-13,23,570526,33310,3640,10
TR001344,VID001344,Funny Moments You Can't Miss,CH004,US,C03,2026-07-15,2026-04-19,24,219311,22361,651,5
TR001345,VID001345,Funny Moments You Can't Miss,CH009,TW,C06,2026-07-15,2026-06-02,25,1008981,110473,7061,12
TR001346,VID001346,Breaking News: Global Update,CH009,US,C06,2026-07-15,2026-04-12,26,480556,21683,2111,2
TR001347,VID001347,The Ultimate Tech Review 2026,CH005,TW,C02,2026-07-15,2026-06-02,27,1450943,66548,5265,3
TR001348,VID001348,Best Travel Destinations 2026,CH003,US,C04,2026-07-15,2026-04-06,28,123474,4724,891,7
TR001349,VID001349,Top 10 Gaming Moments,CH002,TW,C01,2026-07-15,2026-04-01,29,3485841,362430,2225,8
TR001350,VID001350,New Science Discovery Explained,CH011,KR,C02,2026-07-15,2026-05-01,30,518188,36590,2872,1
TR001351,VID001351,Funny Moments You Can't Miss,CH003,CA,C04,2026-07-16,2026-06-20,1,2306967,234026,30570,6
TR001352,VID001352,Best Travel Destinations 2026,CH011,KR,C02,2026-07-16,2026-05-21,2,434080,35692,5740,5
TR001353,VID001353,K-Pop New Release Performance,CH005,KR,C02,2026-07-16,2026-07-14,3,344657,39563,4961,13
TR001354,VID001354,Breaking News: Global Update,CH005,KR,C02,2026-07-16,2026-07-15,4,306064,31731,2737,3
TR001355,VID001355,Behind the Scenes: Movie Production,CH002,KR,C01,2026-07-16,2026-04-11,5,877165,39264,9173,6
TR001356,VID001356,Breaking News: Global Update,CH001,JP,C07,2026-07-16,2026-03-29,6,290338,13171,3550,3
TR001357,VID001357,Top 10 Gaming Moments,CH010,JP,C10,2026-07-16,2026-07-01,7,327013,17906,2146,13
TR001358,VID001358,Best Travel Destinations 2026,CH009,GB,C06,2026-07-16,2026-03-25,8,1009320,62739,6945,1
TR001359,VID001359,The Ultimate Tech Review 2026,CH012,TW,C01,2026-07-16,2026-07-04,9,1489316,172576,11532,2
TR001360,VID001360,Behind the Scenes: Movie Production,CH009,GB,C06,2026-07-16,2026-07-12,10,877469,62653,3028,13
TR001361,VID001361,Behind the Scenes: Movie Production,CH002,JP,C01,2026-07-16,2026-04-24,11,277559,18676,2369,3
TR001362,VID001362,Breaking News: Global Update,CH006,TW,C08,2026-07-16,2026-07-01,12,405043,33879,352,12
TR001363,VID001363,Behind the Scenes: Movie Production,CH010,US,C10,2026-07-16,2026-05-30,13,99156,2112,517,3
TR001364,VID001364,K-Pop New Release Performance,CH012,US,C01,2026-07-16,2026-06-18,14,437005,24856,5949,11
TR001365,VID001365,The Ultimate Tech Review 2026,CH001,JP,C07,2026-07-16,2026-05-27,15,79088,1908,295,1
TR001366,VID001366,AI Technology Explained,CH012,TW,C01,2026-07-16,2026-06-06,16,983021,96359,661,10
TR001367,VID001367,AI Technology Explained,CH006,TW,C08,2026-07-16,2026-04-17,17,485073,31274,4275,9
TR001368,VID001368,Amazing Street Food Tour,CH010,US,C10,2026-07-16,2026-04-05,18,712289,28428,3068,13
TR001369,VID001369,Behind the Scenes: Movie Production,CH011,US,C02,2026-07-16,2026-04-21,19,514734,51281,2418,5
TR001370,VID001370,AI Technology Explained,CH003,GB,C04,2026-07-16,2026-06-27,20,330154,34253,2680,5
TR001371,VID001371,AI Technology Explained,CH009,GB,C06,2026-07-16,2026-04-19,21,201858,11262,2634,3
TR001372,VID001372,K-Pop New Release Performance,CH009,GB,C06,2026-07-16,2026-03-22,22,900806,33728,9036,13
TR001373,VID001373,Funny Moments You Can't Miss,CH011,JP,C02,2026-07-16,2026-05-05,23,49123,5802,303,11
TR001374,VID001374,The Ultimate Tech Review 2026,CH008,US,C05,2026-07-16,2026-04-22,24,183036,8271,517,13
TR001375,VID001375,AI Technology Explained,CH003,US,C04,2026-07-16,2026-05-25,25,392857,44319,4228,5
TR001376,VID001376,Breaking News: Global Update,CH006,TW,C08,2026-07-16,2026-04-29,26,2205358,225762,12655,4
TR001377,VID001377,AI Technology Explained,CH006,JP,C08,2026-07-16,2026-05-14,27,424517,7241,4344,9
TR001378,VID001378,Amazing Street Food Tour,CH004,TW,C03,2026-07-16,2026-03-31,28,101265,10068,1213,14
TR001379,VID001379,Best Travel Destinations 2026,CH009,GB,C06,2026-07-16,2026-05-30,29,187284,13747,1210,6
TR001380,VID001380,AI Technology Explained,CH005,TW,C02,2026-07-16,2026-07-11,30,181576,7120,2125,10
TR001381,VID001381,Breaking News: Global Update,CH004,TW,C03,2026-07-17,2026-05-25,1,981468,63338,7546,5
TR001382,VID001382,Behind the Scenes: Movie Production,CH003,GB,C04,2026-07-17,2026-07-12,2,2972824,345696,23436,4
TR001383,VID001383,Championship Final Highlights,CH004,TW,C03,2026-07-17,2026-04-24,3,150255,9773,1738,6
TR001384,VID001384,Top 10 Gaming Moments,CH012,AU,C01,2026-07-17,2026-05-28,4,451159,32924,5150,6
TR001385,VID001385,AI Technology Explained,CH005,KR,C02,2026-07-17,2026-06-07,5,693724,54499,1222,1
TR001386,VID001386,Breaking News: Global Update,CH001,TW,C07,2026-07-17,2026-03-28,6,174465,9161,1547,7
TR001387,VID001387,New Science Discovery Explained,CH008,CA,C05,2026-07-17,2026-05-08,7,306267,25506,1614,8
TR001388,VID001388,The Ultimate Tech Review 2026,CH001,TW,C07,2026-07-17,2026-05-27,8,893170,51914,9776,13
TR001389,VID001389,The Ultimate Tech Review 2026,CH007,GB,C09,2026-07-17,2026-05-01,9,955531,19265,8423,4
TR001390,VID001390,The Ultimate Tech Review 2026,CH009,US,C06,2026-07-17,2026-04-08,10,516248,47447,7243,14
TR001391,VID001391,AI Technology Explained,CH009,GB,C06,2026-07-17,2026-07-07,11,417303,7530,4382,14
TR001392,VID001392,Funny Moments You Can't Miss,CH008,US,C05,2026-07-17,2026-06-10,12,1010952,22009,8923,14
TR001393,VID001393,Championship Final Highlights,CH007,GB,C09,2026-07-17,2026-06-21,13,609867,9964,6452,3
TR001394,VID001394,AI Technology Explained,CH012,US,C01,2026-07-17,2026-06-18,14,1205296,62404,16630,2
TR001395,VID001395,2026 Global Music Festival Highlights,CH005,JP,C02,2026-07-17,2026-05-03,15,137260,13494,1889,13
TR001396,VID001396,AI Technology Explained,CH010,JP,C10,2026-07-17,2026-06-14,16,542222,60179,4567,10
TR001397,VID001397,The Ultimate Tech Review 2026,CH008,CA,C05,2026-07-17,2026-07-11,17,151553,3859,674,11
TR001398,VID001398,Funny Moments You Can't Miss,CH008,CA,C05,2026-07-17,2026-03-31,18,1359769,21781,3441,8
TR001399,VID001399,Top 10 Gaming Moments,CH001,US,C07,2026-07-17,2026-06-26,19,376825,41760,4453,2
TR001400,VID001400,Funny Moments You Can't Miss,CH003,CA,C04,2026-07-17,2026-04-30,20,749611,61460,7208,6
TR001401,VID001401,Breaking News: Global Update,CH010,US,C10,2026-07-17,2026-07-15,21,345053,40488,3193,12
TR001402,VID001402,New Science Discovery Explained,CH009,TW,C06,2026-07-17,2026-05-19,22,557346,44363,6970,11
TR001403,VID001403,Top 10 Gaming Moments,CH001,JP,C07,2026-07-17,2026-04-21,23,1342610,70452,2779,7
TR001404,VID001404,Top 10 Gaming Moments,CH002,KR,C01,2026-07-17,2026-05-15,24,594449,21777,1569,8
TR001405,VID001405,Breaking News: Global Update,CH008,US,C05,2026-07-17,2026-07-09,25,91911,5840,565,14
TR001406,VID001406,Amazing Street Food Tour,CH006,TW,C08,2026-07-17,2026-06-07,26,174142,7478,630,13
TR001407,VID001407,New Science Discovery Explained,CH012,TW,C01,2026-07-17,2026-04-24,27,218801,7190,2526,5
